id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,start-position,end-position
1037088,"CUST_9194_PI416261804",59536,"MYLK2","myosin light chain kinase 2",85366,"20","n/a","n/a"
1036673,"A_24_P194707",60100,"MYLK3","myosin light chain kinase 3",91807,"16","n/a","n/a"
1036675,"CUST_28_PI416408490",60100,"MYLK3","myosin light chain kinase 3",91807,"16","n/a","n/a"
1036674,"CUST_7757_PI416261804",60100,"MYLK3","myosin light chain kinase 3",91807,"16","n/a","n/a"
1029733,"CUST_806_PI416573500",109808,"MYLK4","myosin light chain kinase family, member 4",340156,"6","n/a","n/a"
1029732,"CUST_833_PI416379584",109808,"MYLK4","myosin light chain kinase family, member 4",340156,"6","n/a","n/a"
1024725,"A_23_P359647",10567,"NFAT5","nuclear factor of activated T-cells 5, tonicity-responsive",10725,"16","n/a","n/a"
1024726,"A_23_P3767",10567,"NFAT5","nuclear factor of activated T-cells 5, tonicity-responsive",10725,"16","n/a","n/a"
1053744,"A_23_P13753",4752,"NFE2","nuclear factor (erythroid-derived 2), 45kDa",4778,"12","n/a","n/a"
1053745,"CUST_13618_PI416261804",4752,"NFE2","nuclear factor (erythroid-derived 2), 45kDa",4778,"12","n/a","n/a"
1053746,"CUST_13625_PI416261804",4752,"NFE2","nuclear factor (erythroid-derived 2), 45kDa",4778,"12","n/a","n/a"
1053743,"A_23_P78302",4753,"NFE2L1","nuclear factor (erythroid-derived 2)-like 1",4779,"17","n/a","n/a"
1053742,"A_24_P219552",4753,"NFE2L1","nuclear factor (erythroid-derived 2)-like 1",4779,"17","n/a","n/a"
1053741,"A_32_P163469",4753,"NFE2L1","nuclear factor (erythroid-derived 2)-like 1",4779,"17","n/a","n/a"
1053739,"A_23_P5761",4754,"NFE2L2","nuclear factor (erythroid-derived 2)-like 2",4780,"2","n/a","n/a"
1061885,"A_24_P936444",4754,"NFE2L2","nuclear factor (erythroid-derived 2)-like 2",4780,"2","n/a","n/a"
1053740,"CUST_14644_PI416261804",4754,"NFE2L2","nuclear factor (erythroid-derived 2)-like 2",4780,"2","n/a","n/a"
1048379,"A_23_P42718",9459,"NFE2L3","nuclear factor (erythroid-derived 2)-like 3",9603,"7","n/a","n/a"
1048380,"A_24_P136653",9459,"NFE2L3","nuclear factor (erythroid-derived 2)-like 3",9603,"7","n/a","n/a"
1053728,"A_23_P106002",4761,"NFKBIA","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha",4792,"14","n/a","n/a"
1053729,"CUST_16344_PI416261804",4761,"NFKBIA","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha",4792,"14","n/a","n/a"
1053726,"A_23_P330895",4762,"NFKBIB","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta",4793,"19","n/a","n/a"
1030922,"A_23_P79086",4762,"NFKBIB","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta",4793,"19","n/a","n/a"
1053725,"A_24_P161086",4762,"NFKBIB","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta",4793,"19","n/a","n/a"
1053727,"CUST_9067_PI416261804",4762,"NFKBIB","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta",4793,"19","n/a","n/a"
1023761,"A_23_P214425",4769,"NFYA","nuclear transcription factor Y, alpha",4800,"6","n/a","n/a"
1023759,"A_23_P501583",4769,"NFYA","nuclear transcription factor Y, alpha",4800,"6","n/a","n/a"
1023760,"A_24_P414719",4769,"NFYA","nuclear transcription factor Y, alpha",4800,"6","n/a","n/a"
1033801,"A_23_P254863",81697,"NIM1","serine/threonine-protein kinase NIM1",167359,"5","n/a","n/a"
1033802,"CUST_8191_PI416261804",81697,"NIM1","serine/threonine-protein kinase NIM1",167359,"5","n/a","n/a"
1043161,"A_23_P15647",31181,"NLK","nemo-like kinase",51701,"17","n/a","n/a"
1043162,"CUST_14820_PI416261804",31181,"NLK","nemo-like kinase",51701,"17","n/a","n/a"
1053612,"A_23_P124905",4853,"NPTX1","neuronal pentraxin I",4884,"17","n/a","n/a"
1053613,"A_24_P1949",4853,"NPTX1","neuronal pentraxin I",4884,"17","n/a","n/a"
1053610,"A_23_P82651",4854,"NPTX2","neuronal pentraxin II",4885,"7","n/a","n/a"
1053611,"CUST_11640_PI416261804",4854,"NPTX2","neuronal pentraxin II",4885,"7","n/a","n/a"
1048420,"A_23_P420873",9430,"NR1D1","nuclear receptor subfamily 1, group D, member 1",9572,"17","n/a","n/a"
1048421,"A_24_P250227",9430,"NR1D1","nuclear receptor subfamily 1, group D, member 1",9572,"17","n/a","n/a"
1020435,"A_23_P302709",9831,"NR1D2","nuclear receptor subfamily 1, group D, member 2",9975,"3","n/a","n/a"
1012044,"A_24_P943472",9831,"NR1D2","nuclear receptor subfamily 1, group D, member 2",9975,"3","n/a","n/a"
1029906,"A_23_P109785",8779,"NR1I2","nuclear receptor subfamily 1, group I, member 2",8856,"3","n/a","n/a"
1029907,"CUST_15453_PI416261804",8779,"NR1I2","nuclear receptor subfamily 1, group I, member 2",8856,"3","n/a","n/a"
1016385,"A_23_P319572",9826,"NR1I3","nuclear receptor subfamily 1, group I, member 3",9970,"1","n/a","n/a"
1013468,"CUST_15612_PI416261804",9826,"NR1I3","nuclear receptor subfamily 1, group I, member 3",9970,"1","n/a","n/a"
1023222,"A_23_P128230",3144,"NR4A1","nuclear receptor subfamily 4, group A, member 1",3164,"12","n/a","n/a"
1059697,"A_23_P309278",3144,"NR4A1","nuclear receptor subfamily 4, group A, member 1",3164,"12","n/a","n/a"
1023223,"CUST_15834_PI416261804",3144,"NR4A1","nuclear receptor subfamily 4, group A, member 1",3164,"12","n/a","n/a"
1053510,"A_23_P131208",4898,"NR4A2","nuclear receptor subfamily 4, group A, member 2",4929,"2","n/a","n/a"
1053511,"CUST_15503_PI416261804",4898,"NR4A2","nuclear receptor subfamily 4, group A, member 2",4929,"2","n/a","n/a"
1053512,"CUST_482_PI416408490",4898,"NR4A2","nuclear receptor subfamily 4, group A, member 2",4929,"2","n/a","n/a"
1026501,"A_23_P306867",7965,"NR4A3","nuclear receptor subfamily 4, group A, member 3",8013,"9","n/a","n/a"
1026472,"A_23_P398566",7965,"NR4A3","nuclear receptor subfamily 4, group A, member 3",8013,"9","n/a","n/a"
1026473,"CUST_6375_PI416261804",7965,"NR4A3","nuclear receptor subfamily 4, group A, member 3",8013,"9","n/a","n/a"
1026474,"CUST_6407_PI416261804",7965,"NR4A3","nuclear receptor subfamily 4, group A, member 3",8013,"9","n/a","n/a"
1048061,"A_23_P348257",9747,"NUAK1","NUAK family, SNF1-like kinase, 1",9891,"12","n/a","n/a"
1048062,"CUST_7905_PI416261804",9747,"NUAK1","NUAK family, SNF1-like kinase, 1",9891,"12","n/a","n/a"
1038247,"A_23_P52161",57470,"NUAK2","NUAK family, SNF1-like kinase, 2",81788,"1","n/a","n/a"
1038248,"CUST_9263_PI416261804",57470,"NUAK2","NUAK family, SNF1-like kinase, 2",81788,"1","n/a","n/a"
1053514,"A_23_P152919",4896,"NUP88","nucleoporin 88kDa",4927,"17","n/a","n/a"
1053515,"CUST_9285_PI416261804",4896,"NUP88","nucleoporin 88kDa",4927,"17","n/a","n/a"
1016251,"A_23_P74740",11151,"PARK7","parkinson protein 7",11315,"1","n/a","n/a"
1011500,"CUST_15975_PI416261804",11151,"PARK7","parkinson protein 7",11315,"1","n/a","n/a"
1059359,"A_23_P114783",139,"PARP1","poly (ADP-ribose) polymerase 1",142,"1","n/a","n/a"
1059360,"CUST_17078_PI416261804",139,"PARP1","poly (ADP-ribose) polymerase 1",142,"1","n/a","n/a"
1020850,"A_23_P163027",9893,"PARP2","poly (ADP-ribose) polymerase 2",10038,"14","n/a","n/a"
1020851,"CUST_12475_PI416261804",9893,"PARP2","poly (ADP-ribose) polymerase 2",10038,"14","n/a","n/a"
1026497,"A_23_P92073",9894,"PARP3","poly (ADP-ribose) polymerase family, member 3",10039,"3","n/a","n/a"
1026498,"A_24_P402779",9894,"PARP3","poly (ADP-ribose) polymerase family, member 3",10039,"3","n/a","n/a"
1038482,"A_23_P94412",56154,"PDCD1LG2","programmed cell death 1 ligand 2",80380,"9","n/a","n/a"
1038483,"CUST_13542_PI416261804",56154,"PDCD1LG2","programmed cell death 1 ligand 2",80380,"9","n/a","n/a"
1024721,"A_23_P300033",5124,"PDGFRA","platelet-derived growth factor receptor, alpha polypeptide",5156,"4","n/a","n/a"
1063215,"A_23_P332536",5124,"PDGFRA","platelet-derived growth factor receptor, alpha polypeptide",5156,"4","n/a","n/a"
1024722,"A_32_P100379",5124,"PDGFRA","platelet-derived growth factor receptor, alpha polypeptide",5156,"4","n/a","n/a"
1024723,"CUST_33_PI416408490",5124,"PDGFRA","platelet-derived growth factor receptor, alpha polypeptide",5156,"4","n/a","n/a"
1028259,"A_23_P421401",5127,"PDGFRB","platelet-derived growth factor receptor, beta polypeptide",5159,"5","n/a","n/a"
1028261,"CUST_34_PI416408490",5127,"PDGFRB","platelet-derived growth factor receptor, beta polypeptide",5159,"5","n/a","n/a"
1053145,"A_23_P76992",5196,"PGF","placental growth factor",5228,"14","n/a","n/a"
1053146,"CUST_15808_PI416261804",5196,"PGF","placental growth factor",5228,"14","n/a","n/a"
1053107,"A_23_P304446",5228,"PHKG1","phosphorylase kinase, gamma 1 (muscle)",5260,"7","n/a","n/a"
1053108,"CUST_7837_PI416261804",5228,"PHKG1","phosphorylase kinase, gamma 1 (muscle)",5260,"7","n/a","n/a"
1053105,"A_23_P77682",5229,"PHKG2","phosphorylase kinase, gamma 2 (testis)",5261,"16","n/a","n/a"
1053106,"A_24_P296457",5229,"PHKG2","phosphorylase kinase, gamma 2 (testis)",5261,"16","n/a","n/a"
1052977,"A_23_P118174",5315,"PLK1","polo-like kinase 1",5347,"16","n/a","n/a"
1052976,"A_24_P313504",5315,"PLK1","polo-like kinase 1",5347,"16","n/a","n/a"
1046976,"A_23_P30254",10611,"PLK2","polo-like kinase 2",10769,"5","n/a","n/a"
1046977,"CUST_14250_PI416261804",10611,"PLK2","polo-like kinase 2",10769,"5","n/a","n/a"
1058113,"A_23_P51646",1254,"PLK3","polo-like kinase 3",1263,"1","n/a","n/a"
1058114,"CUST_12122_PI416261804",1254,"PLK3","polo-like kinase 3",1263,"1","n/a","n/a"
1047027,"A_23_P155969",10575,"PLK4","polo-like kinase 4",10733,"4","n/a","n/a"
1047028,"A_24_P912925",10575,"PLK4","polo-like kinase 4",10733,"4","n/a","n/a"
1052957,"A_23_P5983",5328,"PLTP","phospholipid transfer protein",5360,"20","n/a","n/a"
1052959,"CUST_513_PI416408490",5328,"PLTP","phospholipid transfer protein",5360,"20","n/a","n/a"
1052958,"CUST_9922_PI416261804",5328,"PLTP","phospholipid transfer protein",5360,"20","n/a","n/a"
1017964,"A_23_P62377",79826,"PNCK","pregnancy up-regulated non-ubiquitously expressed CaM kinase",139728,"X","n/a","n/a"
1012223,"CUST_14588_PI416261804",79826,"PNCK","pregnancy up-regulated non-ubiquitously expressed CaM kinase",139728,"X","n/a","n/a"
1052843,"A_23_P211643",5433,"PPARA","peroxisome proliferator-activated receptor alpha",5465,"22","n/a","n/a"
1052842,"A_23_P306730",5433,"PPARA","peroxisome proliferator-activated receptor alpha",5465,"22","n/a","n/a"
1052838,"A_24_P417036",5433,"PPARA","peroxisome proliferator-activated receptor alpha",5465,"22","n/a","n/a"
1052839,"A_24_P570049",5433,"PPARA","peroxisome proliferator-activated receptor alpha",5465,"22","n/a","n/a"
1052840,"A_24_P912827",5433,"PPARA","peroxisome proliferator-activated receptor alpha",5465,"22","n/a","n/a"
1052841,"A_24_P919370",5433,"PPARA","peroxisome proliferator-activated receptor alpha",5465,"22","n/a","n/a"
1024277,"A_23_P214681",5435,"PPARD","peroxisome proliferator-activated receptor delta",5467,"6","n/a","n/a"
1052837,"A_24_P252130",5435,"PPARD","peroxisome proliferator-activated receptor delta",5467,"6","n/a","n/a"
1028152,"A_23_P252062",5436,"PPARG","peroxisome proliferator-activated receptor gamma",5468,"3","n/a","n/a"
1028153,"CUST_16439_PI416261804",5436,"PPARG","peroxisome proliferator-activated receptor gamma",5468,"3","n/a","n/a"
1028154,"CUST_16442_PI416261804",5436,"PPARG","peroxisome proliferator-activated receptor gamma",5468,"3","n/a","n/a"
1023977,"A_23_P125505",5443,"PPEF1","protein phosphatase, EF-hand calcium binding domain 1",5475,"X","n/a","n/a"
1023978,"CUST_7893_PI416261804",5443,"PPEF1","protein phosphatase, EF-hand calcium binding domain 1",5475,"X","n/a","n/a"
1052832,"A_23_P167061",5438,"PPEF2","protein phosphatase, EF-hand calcium binding domain 2",5470,"4","n/a","n/a"
1052833,"CUST_7894_PI416261804",5438,"PPEF2","protein phosphatase, EF-hand calcium binding domain 2",5470,"4","n/a","n/a"
1026247,"A_23_P323227",5467,"PPP1CA","protein phosphatase 1, catalytic subunit, alpha isozyme",5499,"11","n/a","n/a"
1026248,"A_23_P434710",5467,"PPP1CA","protein phosphatase 1, catalytic subunit, alpha isozyme",5499,"11","n/a","n/a"
1028075,"A_23_P258641",5468,"PPP1CB","protein phosphatase 1, catalytic subunit, beta isozyme",5500,"2","n/a","n/a"
1028074,"A_23_P83414",5468,"PPP1CB","protein phosphatase 1, catalytic subunit, beta isozyme",5500,"2","n/a","n/a"
1028072,"A_24_P396720",5468,"PPP1CB","protein phosphatase 1, catalytic subunit, beta isozyme",5500,"2","n/a","n/a"
1028073,"A_24_P405298",5468,"PPP1CB","protein phosphatase 1, catalytic subunit, beta isozyme",5500,"2","n/a","n/a"
1052798,"A_23_P204423",5469,"PPP1CC","protein phosphatase 1, catalytic subunit, gamma isozyme",5501,"12","n/a","n/a"
1052797,"A_23_P204427",5469,"PPP1CC","protein phosphatase 1, catalytic subunit, gamma isozyme",5501,"12","n/a","n/a"
1052800,"A_24_P386771",5469,"PPP1CC","protein phosphatase 1, catalytic subunit, gamma isozyme",5501,"12","n/a","n/a"
1052799,"A_32_P63365",5469,"PPP1CC","protein phosphatase 1, catalytic subunit, gamma isozyme",5501,"12","n/a","n/a"
1052780,"A_23_P122041",5483,"PPP2CA","protein phosphatase 2, catalytic subunit, alpha isozyme",5515,"5","n/a","n/a"
1052781,"A_24_P183375",5483,"PPP2CA","protein phosphatase 2, catalytic subunit, alpha isozyme",5515,"5","n/a","n/a"
1027952,"A_23_P134693",5484,"PPP2CB","protein phosphatase 2, catalytic subunit, beta isozyme",5516,"8","n/a","n/a"
1027953,"A_23_P308097",5484,"PPP2CB","protein phosphatase 2, catalytic subunit, beta isozyme",5516,"8","n/a","n/a"
1052769,"A_23_P213620",5489,"PPP2R2B","protein phosphatase 2, regulatory subunit B, beta",5521,"5","n/a","n/a"
1052770,"CUST_12880_PI416261804",5489,"PPP2R2B","protein phosphatase 2, regulatory subunit B, beta",5521,"5","n/a","n/a"
1030094,"A_23_P155660",5490,"PPP2R2C","protein phosphatase 2, regulatory subunit B, gamma",5522,"4","n/a","n/a"
1030093,"A_24_P3415",5490,"PPP2R2C","protein phosphatase 2, regulatory subunit B, gamma",5522,"4","n/a","n/a"
1016688,"A_23_P135778",35132,"PPP2R2D","protein phosphatase 2, regulatory subunit B, delta",55844,"10","n/a","n/a"
1041504,"CUST_9302_PI416261804",35132,"PPP2R2D","protein phosphatase 2, regulatory subunit B, delta",55844,"10","n/a","n/a"
1041505,"CUST_9304_PI416261804",35132,"PPP2R2D","protein phosphatase 2, regulatory subunit B, delta",55844,"10","n/a","n/a"
1020015,"A_23_P92623",5498,"PPP3CA","protein phosphatase 3, catalytic subunit, alpha isozyme",5530,"4","n/a","n/a"
1012311,"A_24_P414371",5498,"PPP3CA","protein phosphatase 3, catalytic subunit, alpha isozyme",5530,"4","n/a","n/a"
1010977,"A_24_P98524",5500,"PPP3CB","protein phosphatase 3, catalytic subunit, beta isozyme",5532,"10","n/a","n/a"
1014092,"CUST_12411_PI416261804",5500,"PPP3CB","protein phosphatase 3, catalytic subunit, beta isozyme",5532,"10","n/a","n/a"
1014088,"CUST_12412_PI416261804",5500,"PPP3CB","protein phosphatase 3, catalytic subunit, beta isozyme",5532,"10","n/a","n/a"
1018662,"CUST_521_PI416408490",5500,"PPP3CB","protein phosphatase 3, catalytic subunit, beta isozyme",5532,"10","n/a","n/a"
1052757,"A_23_P157495",5501,"PPP3CC","protein phosphatase 3, catalytic subunit, gamma isozyme",5533,"8","n/a","n/a"
1052758,"CUST_15969_PI416261804",5501,"PPP3CC","protein phosphatase 3, catalytic subunit, gamma isozyme",5533,"8","n/a","n/a"
1052759,"CUST_522_PI416408490",5501,"PPP3CC","protein phosphatase 3, catalytic subunit, gamma isozyme",5533,"8","n/a","n/a"
1052760,"A_23_P100355",5499,"PPP4C","protein phosphatase 4, catalytic subunit",5531,"16","n/a","n/a"
1052761,"CUST_13090_PI416261804",5499,"PPP4C","protein phosphatase 4, catalytic subunit",5531,"16","n/a","n/a"
1052751,"A_23_P153583",5504,"PPP5C","protein phosphatase 5, catalytic subunit",5536,"19","n/a","n/a"
1052752,"CUST_7721_PI416261804",5504,"PPP5C","protein phosphatase 5, catalytic subunit",5536,"19","n/a","n/a"
1020264,"A_23_P355385",5505,"PPP6C","protein phosphatase 6, catalytic subunit",5537,"9","n/a","n/a"
1013975,"A_23_P94623",5505,"PPP6C","protein phosphatase 6, catalytic subunit",5537,"9","n/a","n/a"
1014929,"A_24_P369154",5505,"PPP6C","protein phosphatase 6, catalytic subunit",5537,"9","n/a","n/a"
1010591,"A_24_P81298",5505,"PPP6C","protein phosphatase 6, catalytic subunit",5537,"9","n/a","n/a"
1052725,"A_23_P110725",5530,"PRKAA1","protein kinase, AMP-activated, alpha 1 catalytic subunit",5562,"5","n/a","n/a"
1052726,"CUST_14368_PI416261804",5530,"PRKAA1","protein kinase, AMP-activated, alpha 1 catalytic subunit",5562,"5","n/a","n/a"
1052722,"A_23_P52109",5531,"PRKAA2","protein kinase, AMP-activated, alpha 2 catalytic subunit",5563,"1","n/a","n/a"
1052723,"A_23_P60811",5531,"PRKAA2","protein kinase, AMP-activated, alpha 2 catalytic subunit",5563,"1","n/a","n/a"
1052724,"A_32_P94160",5531,"PRKAA2","protein kinase, AMP-activated, alpha 2 catalytic subunit",5563,"1","n/a","n/a"
1052720,"A_23_P204503",5532,"PRKAB1","protein kinase, AMP-activated, beta 1 non-catalytic subunit",5564,"12","n/a","n/a"
1052721,"CUST_16353_PI416261804",5532,"PRKAB1","protein kinase, AMP-activated, beta 1 non-catalytic subunit",5564,"12","n/a","n/a"
1052719,"A_23_P350704",5533,"PRKAB2","protein kinase, AMP-activated, beta 2 non-catalytic subunit",5565,"1","n/a","n/a"
1052717,"A_24_P105564",5533,"PRKAB2","protein kinase, AMP-activated, beta 2 non-catalytic subunit",5565,"1","n/a","n/a"
1052718,"A_24_P917711",5533,"PRKAB2","protein kinase, AMP-activated, beta 2 non-catalytic subunit",5565,"1","n/a","n/a"
1029850,"A_23_P36513",5539,"PRKAG1","protein kinase, AMP-activated, gamma 1 non-catalytic subunit",5571,"12","n/a","n/a"
1029852,"CUST_12744_PI416261804",5539,"PRKAG1","protein kinase, AMP-activated, gamma 1 non-catalytic subunit",5571,"12","n/a","n/a"
1029851,"CUST_12748_PI416261804",5539,"PRKAG1","protein kinase, AMP-activated, gamma 1 non-catalytic subunit",5571,"12","n/a","n/a"
1021742,"A_23_P314760",30903,"PRKAG2","protein kinase, AMP-activated, gamma 2 non-catalytic subunit",51422,"7","n/a","n/a"
1021741,"A_23_P44366",30903,"PRKAG2","protein kinase, AMP-activated, gamma 2 non-catalytic subunit",51422,"7","n/a","n/a"
1043060,"A_23_P28258",32950,"PRKAG3","protein kinase, AMP-activated, gamma 3 non-catalytic subunit",53632,"2","n/a","n/a"
1043061,"CUST_12759_PI416261804",32950,"PRKAG3","protein kinase, AMP-activated, gamma 3 non-catalytic subunit",53632,"2","n/a","n/a"
1012134,"A_23_P9603",5559,"PRKDC","protein kinase, DNA-activated, catalytic polypeptide",5591,"8","n/a","n/a"
1052673,"A_32_P25204",5559,"PRKDC","protein kinase, DNA-activated, catalytic polypeptide",5591,"8","n/a","n/a"
1049180,"A_23_P168240",8820,"PRPF4B","PRP4 pre-mRNA processing factor 4 homolog B (yeast)",8899,"6","n/a","n/a"
1049181,"A_24_P403168",8820,"PRPF4B","PRP4 pre-mRNA processing factor 4 homolog B (yeast)",8899,"6","n/a","n/a"
1049179,"A_24_P941787",8820,"PRPF4B","PRP4 pre-mRNA processing factor 4 homolog B (yeast)",8899,"6","n/a","n/a"
1049178,"CUST_52_PI417507815",8820,"PRPF4B","PRP4 pre-mRNA processing factor 4 homolog B (yeast)",8899,"6","n/a","n/a"
1052576,"A_23_P390596",5649,"PSKH1","protein serine kinase H1",5681,"16","n/a","n/a"
1052577,"CUST_7839_PI416261804",5649,"PSKH1","protein serine kinase H1",5681,"16","n/a","n/a"
1037025,"A_23_P43119",59629,"PSKH2","protein serine kinase H2",85481,"8","n/a","n/a"
1037026,"CUST_7990_PI416261804",59629,"PSKH2","protein serine kinase H2",85481,"8","n/a","n/a"
1028262,"A_23_P46539",58918,"PSRC1","proline/serine-rich coiled-coil 1",84722,"1","n/a","n/a"
1028263,"CUST_15010_PI416261804",58918,"PSRC1","proline/serine-rich coiled-coil 1",84722,"1","n/a","n/a"
1052472,"A_23_P22096",5715,"PTK2","PTK2 protein tyrosine kinase 2",5747,"8","n/a","n/a"
1052473,"A_23_P324679",5715,"PTK2","PTK2 protein tyrosine kinase 2",5747,"8","n/a","n/a"
1052471,"A_23_P72050",5715,"PTK2","PTK2 protein tyrosine kinase 2",5747,"8","n/a","n/a"
1028139,"A_23_P168836",2170,"PTK2B","PTK2B protein tyrosine kinase 2 beta",2185,"8","n/a","n/a"
1028140,"CUST_16805_PI416261804",2170,"PTK2B","PTK2B protein tyrosine kinase 2 beta",2185,"8","n/a","n/a"
1052469,"A_23_P56978",5721,"PTK6","PTK6 protein tyrosine kinase 6",5753,"20","n/a","n/a"
1052470,"CUST_9314_PI416261804",5721,"PTK6","PTK6 protein tyrosine kinase 6",5753,"20","n/a","n/a"
1052467,"A_24_P320545",5722,"PTK7","PTK7 protein tyrosine kinase 7",5754,"6","n/a","n/a"
1052468,"CUST_10300_PI416261804",5722,"PTK7","PTK7 protein tyrosine kinase 7",5754,"6","n/a","n/a"
1052418,"A_23_P121064",5774,"PTX3","pentraxin 3, long",5806,"3","n/a","n/a"
1052419,"CUST_13932_PI416261804",5774,"PTX3","pentraxin 3, long",5806,"3","n/a","n/a"
1025958,"CUST_696_PI416573500",123973,"PTX4","pentraxin 4, long",390667,"16","n/a","n/a"
1025957,"CUST_721_PI416379584",123973,"PTX4","pentraxin 4, long",390667,"16","n/a","n/a"
1052334,"A_23_P88731",5856,"RAD51","RAD51 homolog (S. cerevisiae)",5888,"15","n/a","n/a"
1052335,"CUST_15701_PI416261804",5856,"RAD51","RAD51 homolog (S. cerevisiae)",5888,"15","n/a","n/a"
1023124,"A_23_P48481",5858,"RAD51B","RAD51 homolog B (S. cerevisiae)",5890,"14","n/a","n/a"
1023123,"A_32_P517715",5858,"RAD51B","RAD51 homolog B (S. cerevisiae)",5890,"14","n/a","n/a"
1023125,"CUST_14331_PI416261804",5858,"RAD51B","RAD51 homolog B (S. cerevisiae)",5890,"14","n/a","n/a"
1052332,"A_23_P207014",5857,"RAD51C","RAD51 homolog C (S. cerevisiae)",5889,"17","n/a","n/a"
1052333,"CUST_12959_PI416261804",5857,"RAD51C","RAD51 homolog C (S. cerevisiae)",5889,"17","n/a","n/a"
1018664,"A_23_P500873",5860,"RAD51D","RAD51 homolog D (S. cerevisiae)",5892,"17","n/a","n/a"
1010953,"A_24_P356509",5860,"RAD51D","RAD51 homolog D (S. cerevisiae)",5892,"17","n/a","n/a"
1013991,"A_24_P40827",5860,"RAD51D","RAD51 homolog D (S. cerevisiae)",5892,"17","n/a","n/a"
1052328,"A_23_P40952",5862,"RAF1","v-raf-1 murine leukemia viral oncogene homolog 1",5894,"3","n/a","n/a"
1052329,"CUST_12786_PI416261804",5862,"RAF1","v-raf-1 murine leukemia viral oncogene homolog 1",5894,"3","n/a","n/a"
1049364,"A_23_P370005",8666,"RIPK1","receptor (TNFRSF)-interacting serine-threonine kinase 1",8737,"6","n/a","n/a"
1049365,"CUST_16284_PI416261804",8666,"RIPK1","receptor (TNFRSF)-interacting serine-threonine kinase 1",8737,"6","n/a","n/a"
1049333,"A_23_P252106",8694,"RIPK2","receptor-interacting serine-threonine kinase 2",8767,"8","n/a","n/a"
1049332,"A_24_P124032",8694,"RIPK2","receptor-interacting serine-threonine kinase 2",8767,"8","n/a","n/a"
1046672,"A_23_P14559",10877,"RIPK3","receptor-interacting serine-threonine kinase 3",11035,"14","n/a","n/a"
1046673,"CUST_7890_PI416261804",10877,"RIPK3","receptor-interacting serine-threonine kinase 3",11035,"14","n/a","n/a"
1033212,"A_32_P4199",85645,"RNF152","ring finger protein 152",220441,"18","n/a","n/a"
1033213,"CUST_13785_PI416261804",85645,"RNF152","ring finger protein 152",220441,"18","n/a","n/a"
1024340,"A_23_P26124",6063,"RORA","RAR-related orphan receptor A",6095,"15","n/a","n/a"
1024341,"A_32_P7721",6063,"RORA","RAR-related orphan receptor A",6095,"15","n/a","n/a"
1025510,"A_23_P71699",6064,"RORB","RAR-related orphan receptor B",6096,"9","n/a","n/a"
1025511,"CUST_8791_PI416261804",6064,"RORB","RAR-related orphan receptor B",6096,"9","n/a","n/a"
1052140,"A_23_P324107",6065,"RORC","RAR-related orphan receptor C",6097,"1","n/a","n/a"
1052141,"A_23_P372910",6065,"RORC","RAR-related orphan receptor C",6097,"1","n/a","n/a"
1019705,"A_23_P2683",55460,"RPAP3","RNA polymerase II associated protein 3",79657,"12","n/a","n/a"
1014035,"CUST_12683_PI416261804",55460,"RPAP3","RNA polymerase II associated protein 3",79657,"12","n/a","n/a"
1021238,"A_23_P78867",6228,"RYR1","ryanodine receptor 1 (skeletal)",6261,"19","n/a","n/a"
1021239,"A_24_P170544",6228,"RYR1","ryanodine receptor 1 (skeletal)",6261,"19","n/a","n/a"
1051861,"A_23_P137797",6229,"RYR2","ryanodine receptor 2 (cardiac)",6262,"1","n/a","n/a"
1051862,"CUST_14652_PI416261804",6229,"RYR2","ryanodine receptor 2 (cardiac)",6262,"1","n/a","n/a"
1051859,"A_23_P94838",6230,"RYR3","ryanodine receptor 3",6263,"15","n/a","n/a"
1051860,"CUST_9927_PI416261804",6230,"RYR3","ryanodine receptor 3",6263,"15","n/a","n/a"
1044569,"A_23_P91919",26975,"SERP1","stress-associated endoplasmic reticulum protein 1",27230,"3","n/a","n/a"
1044570,"A_24_P405552",26975,"SERP1","stress-associated endoplasmic reticulum protein 1",27230,"3","n/a","n/a"
1025645,"A_23_P139965",122779,"SERP2","stress-associated endoplasmic reticulum protein family member 2",387923,"13","n/a","n/a"
1025646,"CUST_562_PI416261804",122779,"SERP2","stress-associated endoplasmic reticulum protein family member 2",387923,"13","n/a","n/a"
1034438,"A_23_P132115",80847,"SIK1","salt-inducible kinase 1",150094,"21","n/a","n/a"
1034437,"A_23_P132121",80847,"SIK1","salt-inducible kinase 1",150094,"21","n/a","n/a"
1034439,"A_24_P237231",80847,"SIK1","salt-inducible kinase 1",150094,"21","n/a","n/a"
1045891,"A_23_P138957",22990,"SIK2","salt-inducible kinase 2",23235,"11","n/a","n/a"
1045892,"CUST_9367_PI416261804",22990,"SIK2","salt-inducible kinase 2",23235,"11","n/a","n/a"
1051417,"A_23_P39665",6520,"SLC11A1","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",6556,"2","n/a","n/a"
